ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,extra_regressors_additive,extra_regressors_additive_lower,extra_regressors_additive_upper,is_weekend,is_weekend_lower,is_weekend_upper,month,month_lower,month_upper,monthly,monthly_lower,monthly_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2023-01-11,99.00912701369865,84.44726817417222,120.7340971297159,99.00912701369865,99.00912701369865,4.30762796354594,4.30762796354594,4.30762796354594,1.1943088514832816,1.1943088514832816,1.1943088514832816,0.0,0.0,0.0,1.1943088514832816,1.1943088514832816,1.1943088514832816,0.4025996868814285,0.4025996868814285,0.4025996868814285,4.6060388590252845,4.6060388590252845,4.6060388590252845,-1.8953194338440549,-1.8953194338440549,-1.8953194338440549,0.0,0.0,0.0,103.31675497724459
2023-01-12,98.9897141150685,86.4010638743194,123.13515060029849,98.9897141150685,98.9897141150685,5.058228627366349,5.058228627366349,5.058228627366349,1.1943088514832816,1.1943088514832816,1.1943088514832816,0.0,0.0,0.0,1.1943088514832816,1.1943088514832816,1.1943088514832816,0.1181359541472135,0.1181359541472135,0.1181359541472135,5.434303999993774,5.434303999993774,5.434303999993774,-1.6885201782579198,-1.6885201782579198,-1.6885201782579198,0.0,0.0,0.0,104.04794274243484
2023-01-13,98.97030121643836,84.47270719984823,121.39676216710426,98.97030121643836,98.97030121643836,3.962116484296998,3.962116484296998,3.962116484296998,1.1943088514832816,1.1943088514832816,1.1943088514832816,0.0,0.0,0.0,1.1943088514832816,1.1943088514832816,1.1943088514832816,-0.003930445339464763,-0.003930445339464763,-0.003930445339464763,4.187084722281497,4.187084722281497,4.187084722281497,-1.4153466441283153,-1.4153466441283153,-1.4153466441283153,0.0,0.0,0.0,102.93241770073536
2023-01-14,98.95088831712953,65.12097747493895,100.88550041012361,98.95088831712953,98.95088831712953,-16.055652529874624,-16.055652529874624,-16.055652529874624,-2.2477007485167184,-2.2477007485167184,-2.2477007485167184,-3.4420096,-3.4420096,-3.4420096,1.1943088514832816,1.1943088514832816,1.1943088514832816,-0.18405417831652093,-0.18405417831652093,-0.18405417831652093,-12.545709932556518,-12.545709932556518,-12.545709932556518,-1.0781876704848687,-1.0781876704848687,-1.0781876704848687,0.0,0.0,0.0,82.8952357872549
2023-01-15,98.93147541782069,65.05007520418586,102.92493307584543,98.93147541782069,98.93147541782069,-14.459185489311107,-14.459185489311107,-14.459185489311107,-2.2477007485167184,-2.2477007485167184,-2.2477007485167184,-3.4420096,-3.4420096,-3.4420096,1.1943088514832816,1.1943088514832816,1.1943088514832816,-0.7764252898519198,-0.7764252898519198,-0.7764252898519198,-10.754581601691656,-10.754581601691656,-10.754581601691656,-0.6804778492508148,-0.6804778492508148,-0.6804778492508148,0.0,0.0,0.0,84.47228992850958
2023-01-16,98.91206251851186,83.35307828414041,119.99014270879036,98.91206251851186,98.91206251851186,3.433765903015755,3.433765903015755,3.433765903015755,1.1943088514832816,1.1943088514832816,1.1943088514832816,0.0,0.0,0.0,1.1943088514832816,1.1943088514832816,1.1943088514832816,-1.794874964618676,-1.794874964618676,-1.794874964618676,4.260863768703783,4.260863768703783,4.260863768703783,-0.22653175255263408,-0.22653175255263408,-0.22653175255263408,0.0,0.0,0.0,102.34582842152761
2023-01-17,98.89264961920303,82.46869094228488,121.43337018754329,98.89264961920303,98.89264961920303,3.6504882673158687,3.6504882673158687,3.6504882673158687,1.1943088514832816,1.1943088514832816,1.1943088514832816,0.0,0.0,0.0,1.1943088514832816,1.1943088514832816,1.1943088514832816,-2.634457251887083,-2.634457251887083,-2.634457251887083,4.812000184170265,4.812000184170265,4.812000184170265,0.27863648354940623,0.27863648354940623,0.27863648354940623,0.0,0.0,0.0,102.54313788651889
2023-01-18,98.87323671989418,84.24850779532426,122.65642549355441,98.87323671989418,98.87323671989418,4.262026085390273,4.262026085390273,4.262026085390273,1.1943088514832816,1.1943088514832816,1.1943088514832816,0.0,0.0,0.0,1.1943088514832816,1.1943088514832816,1.1943088514832816,-2.3678235443214852,-2.3678235443214852,-2.3678235443214852,4.606038859026657,4.606038859026657,4.606038859026657,0.8295019192018197,0.8295019192018197,0.8295019192018197,0.0,0.0,0.0,103.13526280528446
2023-01-19,98.85382382058535,87.28741658982027,125.19638709574805,98.85382382058535,98.85382382058535,7.554837069935602,7.554837069935602,7.554837069935602,1.1943088514832816,1.1943088514832816,1.1943088514832816,0.0,0.0,0.0,1.1943088514832816,1.1943088514832816,1.1943088514832816,-0.49399536100882596,-0.49399536100882596,-0.49399536100882596,5.434303999994403,5.434303999994403,5.434303999994403,1.420219579466744,1.420219579466744,1.420219579466744,0.0,0.0,0.0,106.40866089052095
2023-01-20,98.83441092127651,89.65400568466212,126.86218358616567,98.83441092127651,98.83441092127651,9.886384473707873,9.886384473707873,9.886384473707873,1.1943088514832816,1.1943088514832816,1.1943088514832816,0.0,0.0,0.0,1.1943088514832816,1.1943088514832816,1.1943088514832816,2.4601798376572552,2.4601798376572552,2.4601798376572552,4.1870847222702965,4.1870847222702965,4.1870847222702965,2.044811062297039,2.044811062297039,2.044811062297039,0.0,0.0,0.0,108.72079539498439
2023-01-21,98.81499802196768,73.02340646255594,112.64005387774053,98.81499802196768,98.81499802196768,-7.02922222911314,-7.02922222911314,-7.02922222911314,-2.2477007485167184,-2.2477007485167184,-2.2477007485167184,-3.4420096,-3.4420096,-3.4420096,1.1943088514832816,1.1943088514832816,1.1943088514832816,5.066847277314875,5.066847277314875,5.066847277314875,-12.545709932550599,-12.545709932550599,-12.545709932550599,2.697341174639302,2.697341174639302,2.697341174639302,0.0,0.0,0.0,91.78577579285454
2023-01-22,98.79558512265884,75.81969897231684,114.38655828371557,98.79558512265884,98.79558512265884,-3.7580792752548193,-3.7580792752548193,-3.7580792752548193,-2.2477007485167184,-2.2477007485167184,-2.2477007485167184,-3.4420096,-3.4420096,-3.4420096,1.1943088514832816,1.1943088514832816,1.1943088514832816,5.872123754319923,5.872123754319923,5.872123754319923,-10.75458160168564,-10.75458160168564,-10.75458160168564,3.372079320627614,3.372079320627614,3.372079320627614,0.0,0.0,0.0,95.03750584740402
2023-01-23,98.77617222335,92.69431894292154,131.51098721868098,98.77617222335,98.77617222335,13.914906029012876,13.914906029012876,13.914906029012876,1.1943088514832816,1.1943088514832816,1.1943088514832816,0.0,0.0,0.0,1.1943088514832816,1.1943088514832816,1.1943088514832816,4.396092351574452,4.396092351574452,4.396092351574452,4.260863768725772,4.260863768725772,4.260863768725772,4.063641057229372,4.063641057229372,4.063641057229372,0.0,0.0,0.0,112.69107825236287
2023-01-24,98.75675932404118,91.108277698752,129.3469008981404,98.75675932404118,98.75675932404118,12.253958777890718,12.253958777890718,12.253958777890718,1.1943088514832816,1.1943088514832816,1.1943088514832816,0.0,0.0,0.0,1.1943088514832816,1.1943088514832816,1.1943088514832816,1.4805436869457553,1.4805436869457553,1.4805436869457553,4.812000184173313,4.812000184173313,4.812000184173313,4.767106055288367,4.767106055288367,4.767106055288367,0.0,0.0,0.0,111.0107181019319
2023-01-25,98.7373464242785,87.98438118332881,125.91373560036332,98.7373464242785,98.7373464242785,9.981772161604805,9.981772161604805,9.981772161604805,1.1943088514832816,1.1943088514832816,1.1943088514832816,0.0,0.0,0.0,1.1943088514832816,1.1943088514832816,1.1943088514832816,-1.296685177710345,-1.296685177710345,-1.296685177710345,4.606038859025081,4.606038859025081,4.606038859025081,5.478109628806788,5.478109628806788,5.478109628806788,0.0,0.0,0.0,108.71911858588331
2023-01-26,98.71793352451581,89.84072526581657,127.29186794296007,98.71793352451581,98.71793352451581,10.136740179188841,10.136740179188841,10.136740179188841,1.1943088514832816,1.1943088514832816,1.1943088514832816,0.0,0.0,0.0,1.1943088514832816,1.1943088514832816,1.1943088514832816,-2.6847786628124677,-2.6847786628124677,-2.6847786628124677,5.434303999997628,5.434303999997628,5.434303999997628,6.192905990520398,6.192905990520398,6.192905990520398,0.0,0.0,0.0,108.85467370370466
2023-01-27,98.69852062475313,89.31278412489412,127.28079453583409,98.69852062475313,98.69852062475313,9.799774909354506,9.799774909354506,9.799774909354506,1.1943088514832816,1.1943088514832816,1.1943088514832816,0.0,0.0,0.0,1.1943088514832816,1.1943088514832816,1.1943088514832816,-2.4900210885766785,-2.4900210885766785,-2.4900210885766785,4.187084722318843,4.187084722318843,4.187084722318843,6.908402424129056,6.908402424129056,6.908402424129056,0.0,0.0,0.0,108.49829553410764
2023-01-28,98.67910772499046,71.60805471045323,108.29848914984044,98.67910772499046,98.67910772499046,-8.64829016413489,-8.64829016413489,-8.64829016413489,-2.2477007485167184,-2.2477007485167184,-2.2477007485167184,-3.4420096,-3.4420096,-3.4420096,1.1943088514832816,1.1943088514832816,1.1943088514832816,-1.4770440815082893,-1.4770440815082893,-1.4770440815082893,-12.545709932524185,-12.545709932524185,-12.545709932524185,7.622164598414303,7.622164598414303,7.622164598414303,0.0,0.0,0.0,90.03081756085557
2023-01-29,98.65969482522777,74.78371998665743,111.8452528705152,98.65969482522777,98.65969482522777,-5.302845224593998,-5.302845224593998,-5.302845224593998,-2.2477007485167184,-2.2477007485167184,-2.2477007485167184,-3.4420096,-3.4420096,-3.4420096,1.1943088514832816,1.1943088514832816,1.1943088514832816,-0.6329571267008345,-0.6329571267008345,-0.6329571267008345,-10.754581601679623,-10.754581601679623,-10.754581601679623,8.332394252303176,8.332394252303176,8.332394252303176,0.0,0.0,0.0,93.35684960063378
2023-01-30,98.6402819254651,94.22932632098372,131.59816921717447,98.6402819254651,98.6402819254651,14.044209308554809,14.044209308554809,14.044209308554809,1.1943088514832816,1.1943088514832816,1.1943088514832816,0.0,0.0,0.0,1.1943088514832816,1.1943088514832816,1.1943088514832816,-0.448844731641156,-0.448844731641156,-0.448844731641156,4.2608637687251445,4.2608637687251445,4.2608637687251445,9.037881419987539,9.037881419987539,9.037881419987539,0.0,0.0,0.0,112.68449123401992
2023-01-31,98.62086902570243,93.80904334368938,131.50393361698985,98.62086902570243,98.62086902570243,14.994871487759708,14.994871487759708,14.994871487759708,1.1943088514832816,1.1943088514832816,1.1943088514832816,0.0,0.0,0.0,1.1943088514832816,1.1943088514832816,1.1943088514832816,-0.7493717598163036,-0.7493717598163036,-0.7493717598163036,4.8120001841684505,4.8120001841684505,4.8120001841684505,9.737934211924276,9.737934211924276,9.737934211924276,0.0,0.0,0.0,113.61574051346214
2023-02-01,98.60145612593975,95.98396360154732,132.6172012170863,98.60145612593975,98.60145612593975,14.950962425595169,14.950962425595169,14.950962425595169,0.9775924213182438,0.9775924213182438,0.9775924213182438,0.0,0.0,0.0,0.9775924213182438,0.9775924213182438,0.9775924213182438,-1.0649587486672067,-1.0649587486672067,-1.0649587486672067,4.606038859022591,4.606038859022591,4.606038859022591,10.432289893921542,10.432289893921542,10.432289893921542,0.0,0.0,0.0,113.55241855153491
2023-02-02,98.58204322617706,96.24322198045371,134.77990735589992,98.58204322617706,98.58204322617706,16.429224978225417,16.429224978225417,16.429224978225417,0.9775924213182438,0.9775924213182438,0.9775924213182438,0.0,0.0,0.0,0.9775924213182438,0.9775924213182438,0.9775924213182438,-1.1036830336422387,-1.1036830336422387,-1.1036830336422387,5.434304000000855,5.434304000000855,5.434304000000855,11.121011590548557,11.121011590548557,11.121011590548557,0.0,0.0,0.0,115.01126820440248
2023-02-03,98.56263032641438,97.54940208932125,132.93681630157738,98.56263032641438,98.56263032641438,16.065020596983988,16.065020596983988,16.065020596983988,0.9775924213182438,0.9775924213182438,0.9775924213182438,0.0,0.0,0.0,0.9775924213182438,0.9775924213182438,0.9775924213182438,-0.904031909642812,-0.904031909642812,-0.904031909642812,4.187084722300014,4.187084722300014,4.187084722300014,11.804375363008543,11.804375363008543,11.804375363008543,0.0,0.0,0.0,114.62765092339836
2023-02-04,98.54321742665171,77.60444214510565,114.86433243117833,98.54321742665171,98.54321742665171,-3.164801856110938,-3.164801856110938,-3.164801856110938,-2.464417178681756,-2.464417178681756,-2.464417178681756,-3.4420096,-3.4420096,-3.4420096,0.9775924213182438,0.9775924213182438,0.9775924213182438,-0.6374274084039183,-0.6374274084039183,-0.6374274084039183,-12.545709932518266,-12.545709932518266,-12.545709932518266,12.482752663493002,12.482752663493002,12.482752663493002,0.0,0.0,0.0,95.37841557054077
2023-02-05,98.52380452688904,80.40036721997231,117.12384815776088,98.52380452688904,98.52380452688904,-0.42668499858097525,-0.42668499858097525,-0.42668499858097525,-2.464417178681756,-2.464417178681756,-2.464417178681756,-3.4420096,-3.4420096,-3.4420096,0.9775924213182438,0.9775924213182438,0.9775924213182438,-0.36417945959993353,-0.36417945959993353,-0.36417945959993353,-10.75458160166114,-10.75458160166114,-10.75458160166114,13.156493241361856,13.156493241361856,13.156493241361856,0.0,0.0,0.0,98.09711952830806
2023-02-06,98.50439162215459,99.57804127982656,136.2645456999148,98.50439162215459,98.50439162215459,19.045911799535418,19.045911799535418,19.045911799535418,0.9775924213182438,0.9775924213182438,0.9775924213182438,0.0,0.0,0.0,0.9775924213182438,0.9775924213182438,0.9775924213182438,-0.018357861336256612,-0.018357861336256612,-0.018357861336256612,4.260863768735827,4.260863768735827,4.260863768735827,13.825813470817602,13.825813470817602,13.825813470817602,0.0,0.0,0.0,117.55030342169
2023-02-07,98.48497871742012,101.14111335341265,136.17868691984455,98.48497871742012,98.48497871742012,20.690796570247162,20.690796570247162,20.690796570247162,0.9775924213182438,0.9775924213182438,0.9775924213182438,0.0,0.0,0.0,0.9775924213182438,0.9775924213182438,0.9775924213182438,0.4105091741940325,0.4105091741940325,0.4105091741940325,4.812000184188364,4.812000184188364,4.812000184188364,14.49069479054652,14.49069479054652,14.49069479054652,0.0,0.0,0.0,119.17577528766728
2023-02-08,98.46556581268568,99.8965605722705,138.8350789907513,98.46556581268568,98.46556581268568,21.49623401815758,21.49623401815758,21.49623401815758,0.9775924213182438,0.9775924213182438,0.9775924213182438,0.0,0.0,0.0,0.9775924213182438,0.9775924213182438,0.9775924213182438,0.7618062338938028,0.7618062338938028,0.7618062338938028,4.606038859021015,4.606038859021015,4.606038859021015,15.150796503924518,15.150796503924518,15.150796503924518,0.0,0.0,0.0,119.96179983084326
2023-02-09,98.44615290795122,103.33377589431322,138.73206195745786,98.44615290795122,98.44615290795122,23.043300733778977,23.043300733778977,23.043300733778977,0.9775924213182438,0.9775924213182438,0.9775924213182438,0.0,0.0,0.0,0.9775924213182438,0.9775924213182438,0.9775924213182438,0.8260177121280048,0.8260177121280048,0.8260177121280048,5.43430400000408,5.43430400000408,5.43430400000408,15.80538660032865,15.80538660032865,15.80538660032865,0.0,0.0,0.0,121.4894536417302
2023-02-10,98.42674000321676,101.85381577813808,138.95478346037595,98.42674000321676,98.42674000321676,22.196835328325413,22.196835328325413,22.196835328325413,0.9775924213182438,0.9775924213182438,0.9775924213182438,0.0,0.0,0.0,0.9775924213182438,0.9775924213182438,0.9775924213182438,0.5788646400008692,0.5788646400008692,0.5788646400008692,4.187084722296443,4.187084722296443,4.187084722296443,16.45329354470986,16.45329354470986,16.45329354470986,0.0,0.0,0.0,120.62357533154218
2023-02-11,98.40732709848233,83.18738961038554,120.7346935776237,98.40732709848233,98.40732709848233,2.3228920882792092,2.3228920882792092,2.3228920882792092,-2.464417178681756,-2.464417178681756,-2.464417178681756,-3.4420096,-3.4420096,-3.4420096,0.9775924213182438,0.9775924213182438,0.9775924213182438,0.2401380305101769,0.2401380305101769,0.2401380305101769,-12.545709932534649,-12.545709932534649,-12.545709932534649,17.09288116898544,17.09288116898544,17.09288116898544,0.0,0.0,0.0,100.73021918676153
2023-02-12,98.38791419374786,85.16746976930386,120.76040628882028,98.38791419374786,98.38791419374786,4.545974845033219,4.545974845033219,4.545974845033219,-2.464417178681756,-2.464417178681756,-2.464417178681756,-3.4420096,-3.4420096,-3.4420096,0.9775924213182438,0.9775924213182438,0.9775924213182438,0.04292571228657567,0.04292571228657567,0.04292571228657567,-10.754581601703887,-10.754581601703887,-10.754581601703887,17.722047913132286,17.722047913132286,17.722047913132286,0.0,0.0,0.0,102.93388903878107
2023-02-13,98.36850128901341,102.87782517777023,140.58240869130523,98.36850128901341,98.36850128901341,23.514152448779182,23.514152448779182,23.514152448779182,0.9775924213182438,0.9775924213182438,0.9775924213182438,0.0,0.0,0.0,0.9775924213182438,0.9775924213182438,0.9775924213182438,-0.06255447781475107,-0.06255447781475107,-0.06255447781475107,4.260863768746505,4.260863768746505,4.260863768746505,18.338250736529183,18.338250736529183,18.338250736529183,0.0,0.0,0.0,121.8826537377926
2023-02-14,98.34908838427897,104.20824924360019,140.5503557006217,98.34908838427897,98.34908838427897,24.313803035602955,24.313803035602955,24.313803035602955,0.9775924213182438,0.9775924213182438,0.9775924213182438,0.0,0.0,0.0,0.9775924213182438,0.9775924213182438,0.9775924213182438,-0.4143426528285972,-0.4143426528285972,-0.4143426528285972,4.812000184167678,4.812000184167678,4.812000184167678,18.938553082945635,18.938553082945635,18.938553082945635,0.0,0.0,0.0,122.66289141988193
2023-02-15,98.3296754795445,103.2649392143014,140.78746251329466,98.3296754795445,98.3296754795445,23.84732673069668,23.84732673069668,23.84732673069668,0.9775924213182438,0.9775924213182438,0.9775924213182438,0.0,0.0,0.0,0.9775924213182438,0.9775924213182438,0.9775924213182438,-1.2559999170132898,-1.2559999170132898,-1.2559999170132898,4.606038859025337,4.606038859025337,4.606038859025337,19.519695367366392,19.519695367366392,19.519695367366392,0.0,0.0,0.0,122.17700221024118
2023-02-16,98.31026257481005,104.75495930200975,142.19002298809383,98.31026257481005,98.31026257481005,24.19495117322303,24.19495117322303,24.19495117322303,0.9775924213182438,0.9775924213182438,0.9775924213182438,0.0,0.0,0.0,0.9775924213182438,0.9775924213182438,0.9775924213182438,-2.295130838948408,-2.295130838948408,-2.295130838948408,5.434304000004709,5.434304000004709,5.434304000004709,20.078185590848488,20.078185590848488,20.078185590848488,0.0,0.0,0.0,122.50521374803309
2023-02-17,98.29084967007559,102.72136863785792,140.24801352586326,98.29084967007559,98.29084967007559,23.084806341719123,23.084806341719123,23.084806341719123,0.9775924213182438,0.9775924213182438,0.9775924213182438,0.0,0.0,0.0,0.9775924213182438,0.9775924213182438,0.9775924213182438,-2.6902777120339834,-2.6902777120339834,-2.6902777120339834,4.187084722285243,4.187084722285243,4.187084722285243,20.610406910149628,20.610406910149628,20.610406910149628,0.0,0.0,0.0,121.37565601179472
2023-02-18,98.27143676484884,83.42393419765008,122.37630791390572,98.27143676484884,98.27143676484884,4.476723273158251,4.476723273158251,4.476723273158251,-2.464417178681756,-2.464417178681756,-2.464417178681756,-3.4420096,-3.4420096,-3.4420096,0.9775924213182438,0.9775924213182438,0.9775924213182438,-1.6258879341084702,-1.6258879341084702,-1.6258879341084702,-12.545709932551032,-12.545709932551032,-12.545709932551032,21.112738318499506,21.112738318499506,21.112738318499506,0.0,0.0,0.0,102.7481600380071
2023-02-19,98.25202385962208,88.38559446900352,125.88617983464468,98.25202385962208,98.25202385962208,9.286441839819195,9.286441839819195,9.286441839819195,-2.464417178681756,-2.464417178681756,-2.464417178681756,-3.4420096,-3.4420096,-3.4420096,0.9775924213182438,0.9775924213182438,0.9775924213182438,0.9237565646536524,0.9237565646536524,0.9237565646536524,-10.754581601685405,-10.754581601685405,-10.754581601685405,21.581684055532712,21.581684055532712,21.581684055532712,0.0,0.0,0.0,107.53846569944128
2023-02-20,98.23261095439531,110.72211711031076,146.33956289948713,98.23261095439531,98.23261095439531,31.162897855999415,31.162897855999415,31.162897855999415,0.9775924213182438,0.9775924213182438,0.9775924213182438,0.0,0.0,0.0,0.9775924213182438,0.9775924213182438,0.9775924213182438,3.9104346890914563,3.9104346890914563,3.9104346890914563,4.260863768757186,4.260863768757186,4.260863768757186,22.014006976832533,22.014006976832533,22.014006976832533,0.0,0.0,0.0,129.39550881039472
2023-02-21,98.21319804916857,114.72715508826374,150.25292281754702,98.21319804916857,98.21319804916857,33.952695862309646,33.952695862309646,33.952695862309646,0.9775924213182438,0.9775924213182438,0.9775924213182438,0.0,0.0,0.0,0.9775924213182438,0.9775924213182438,0.9775924213182438,5.756242366582194,5.756242366582194,5.756242366582194,4.812000184170726,4.812000184170726,4.812000184170726,22.40686089023848,22.40686089023848,22.40686089023848,0.0,0.0,0.0,132.1658939114782
2023-02-22,98.19378514394181,113.59934886116135,151.25857708488437,98.19378514394181,98.19378514394181,33.73648651231713,33.73648651231713,33.73648651231713,0.9775924213182438,0.9775924213182438,0.9775924213182438,0.0,0.0,0.0,0.9775924213182438,0.9775924213182438,0.9775924213182438,5.39493841652787,5.39493841652787,5.39493841652787,4.60603885902376,4.60603885902376,4.60603885902376,22.757916815447253,22.757916815447253,22.757916815447253,0.0,0.0,0.0,131.93027165625892
2023-02-23,98.17437223871505,112.18858355243263,149.45872195729476,98.17437223871505,98.17437223871505,32.50218206370034,32.50218206370034,32.50218206370034,0.9775924213182438,0.9775924213182438,0.9775924213182438,0.0,0.0,0.0,0.9775924213182438,0.9775924213182438,0.9775924213182438,3.0248073944350415,3.0248073944350415,3.0248073944350415,5.434303999993425,5.434303999993425,5.434303999993425,23.06547824795364,23.06547824795364,23.06547824795364,0.0,0.0,0.0,130.67655430241538
2023-02-24,98.15495933348829,107.50496007795508,144.0870031263893,98.15495933348829,98.15495933348829,28.46999322052887,28.46999322052887,28.46999322052887,0.9775924213182438,0.9775924213182438,0.9775924213182438,0.0,0.0,0.0,0.9775924213182438,0.9775924213182438,0.9775924213182438,-0.023264728125273575,-0.023264728125273575,-0.023264728125273575,4.18708472232616,4.18708472232616,4.18708472232616,23.32858080500974,23.32858080500974,23.32858080500974,0.0,0.0,0.0,126.62495255401717
2023-02-25,98.13554642826153,85.6867838603549,123.35422097973343,98.13554642826153,98.13554642826153,6.332507537763909,6.332507537763909,6.332507537763909,-2.464417178681756,-2.464417178681756,-2.464417178681756,-3.4420096,-3.4420096,-3.4420096,0.9775924213182438,0.9775924213182438,0.9775924213182438,-2.204437442040199,-2.204437442040199,-2.204437442040199,-12.545709932545114,-12.545709932545114,-12.545709932545114,23.547072091030977,23.547072091030977,23.547072091030977,0.0,0.0,0.0,104.46805396602544
