ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2023-01-15,88.41555936392619,76.26430346903206,100.80451401168996,88.41555936392619,88.41555936392619,-0.25189777456293944,-0.25189777456293944,-0.25189777456293944,-15.943537399474577,-15.943537399474577,-15.943537399474577,15.691639624911637,15.691639624911637,15.691639624911637,0.0,0.0,0.0,88.16366158936326
2023-01-16,88.44825146232765,98.18051937199604,125.33025120868064,88.44825146232765,88.44825146232765,22.875362338253453,22.875362338253453,22.875362338253453,6.418165450513695,6.418165450513695,6.418165450513695,16.45719688773976,16.45719688773976,16.45719688773976,0.0,0.0,0.0,111.3236138005811
2023-01-17,88.4809435607291,96.85439906711936,123.52996464387418,88.4809435607291,88.4809435607291,21.934452581522347,21.934452581522347,21.934452581522347,4.823628990763922,4.823628990763922,4.823628990763922,17.110823590758425,17.110823590758425,17.110823590758425,0.0,0.0,0.0,110.41539614225145
2023-01-18,88.51363565913056,96.99512392329882,123.18815302990599,88.51363565913056,88.51363565913056,21.913755838155048,21.913755838155048,21.913755838155048,4.257597095460865,4.257597095460865,4.257597095460865,17.656158742694185,17.656158742694185,17.656158742694185,0.0,0.0,0.0,110.42739149728561
2023-01-19,88.54632775753201,103.56197127987471,126.99592955856419,88.54632775753201,88.54632775753201,25.806771806886534,25.806771806886534,25.806771806886534,7.707822999987909,7.707822999987909,7.707822999987909,18.09894880689863,18.09894880689863,18.09894880689863,0.0,0.0,0.0,114.35309956441854
2023-01-20,88.57901985593348,101.73511388833313,127.45487209908534,88.57901985593348,88.57901985593348,25.762091863244777,25.762091863244777,25.762091863244777,7.3152552856908315,7.3152552856908315,7.3152552856908315,18.446836577553945,18.446836577553945,18.446836577553945,0.0,0.0,0.0,114.34111171917826
2023-01-21,88.61171195433492,79.52704877958445,106.32046619145486,88.61171195433492,88.61171195433492,4.130174888651499,4.130174888651499,4.130174888651499,-14.578932423053107,-14.578932423053107,-14.578932423053107,18.709107311704607,18.709107311704607,18.709107311704607,0.0,0.0,0.0,92.74188684298642
2023-01-22,88.64440405273638,78.66688625878946,104.41584548672049,88.64440405273638,88.64440405273638,2.9528621077644894,2.9528621077644894,2.9528621077644894,-15.943537399466708,-15.943537399466708,-15.943537399466708,18.896399507231198,18.896399507231198,18.896399507231198,0.0,0.0,0.0,91.59726616050087
2023-01-23,88.67709615113783,101.2338347903557,126.79542369847677,88.67709615113783,88.67709615113783,25.438554009947154,25.438554009947154,25.438554009947154,6.418165450538311,6.418165450538311,6.418165450538311,19.02038855940884,19.02038855940884,19.02038855940884,0.0,0.0,0.0,114.11565016108499
2023-01-24,88.7097882495393,99.64378013933273,125.45025302337534,88.7097882495393,88.7097882495393,23.91708113048103,23.91708113048103,23.91708113048103,4.823628990761697,4.823628990761697,4.823628990761697,19.093452139719332,19.093452139719332,19.093452139719332,0.0,0.0,0.0,112.62686938002034
2023-01-25,88.74248034629997,98.32575918185051,123.93970513227403,88.74248034629997,88.74248034629997,23.38592360087534,23.38592360087534,23.38592360087534,4.257597095465098,4.257597095465098,4.257597095465098,19.12832650541024,19.12832650541024,19.12832650541024,0.0,0.0,0.0,112.12840394717531
2023-01-26,88.77517244306067,102.30940416500947,128.54763502078836,88.77517244306067,88.77517244306067,26.845586058851485,26.845586058851485,26.845586058851485,7.7078229999963686,7.7078229999963686,7.7078229999963686,19.137763058855114,19.137763058855114,19.137763058855114,0.0,0.0,0.0,115.62075850191215
2023-01-27,88.80786453982135,102.47583591821557,129.2509162887437,88.80786453982135,88.80786453982135,26.44944961706188,26.44944961706188,26.44944961706188,7.315255285758327,7.315255285758327,7.315255285758327,19.13419433130355,19.13419433130355,19.13419433130355,0.0,0.0,0.0,115.25731415688324
2023-01-28,88.84055663658205,80.66776484767041,106.41252919141792,88.84055663658205,88.84055663658205,4.550485749232513,4.550485749232513,4.550485749232513,-14.578932423012095,-14.578932423012095,-14.578932423012095,19.129418172244606,19.129418172244606,19.129418172244606,0.0,0.0,0.0,93.39104238581456
2023-01-29,88.87324873334272,80.56297967788188,105.31145052000605,88.87324873334272,88.87324873334272,3.1907708969958306,3.1907708969958306,3.1907708969958306,-15.943537399458837,-15.943537399458837,-15.943537399458837,19.13430829645467,19.13430829645467,19.13430829645467,0.0,0.0,0.0,92.06401963033855
2023-01-30,88.90594083010342,100.63081726104608,126.89603314302614,88.90594083010342,88.90594083010342,25.57672394591706,25.57672394591706,25.57672394591706,6.418165450540751,6.418165450540751,6.418165450540751,19.15855849537631,19.15855849537631,19.15855849537631,0.0,0.0,0.0,114.48266477602047
2023-01-31,88.9386329268641,100.66786497899385,126.62151685606811,88.9386329268641,88.9386329268641,24.034095773897604,24.034095773897604,24.034095773897604,4.823628990755485,4.823628990755485,4.823628990755485,19.210466783142117,19.210466783142117,19.210466783142117,0.0,0.0,0.0,112.9727287007617
2023-02-01,88.9713250236248,98.97339887852132,125.55725053808774,88.9713250236248,88.9713250236248,23.554361646292808,23.554361646292808,23.554361646292808,4.257597095458736,4.257597095458736,4.257597095458736,19.296764550834073,19.296764550834073,19.296764550834073,0.0,0.0,0.0,112.5256866699176
2023-02-02,89.00401712038547,103.20681297427566,128.92373184542524,89.00401712038547,89.00401712038547,27.13031748024018,27.13031748024018,27.13031748024018,7.707823000004833,7.707823000004833,7.707823000004833,19.422494480235347,19.422494480235347,19.422494480235347,0.0,0.0,0.0,116.13433460062565
2023-02-03,89.03670921714617,103.06953008091821,128.82815010711576,89.03670921714617,89.03670921714617,26.906194844049875,26.906194844049875,26.906194844049875,7.315255285726494,7.315255285726494,7.315255285726494,19.59093955832338,19.59093955832338,19.59093955832338,0.0,0.0,0.0,115.94290406119605
2023-02-04,89.06940131390685,81.72747928242394,107.97522532886454,89.06940131390685,89.06940131390685,5.2246716532158475,5.2246716532158475,5.2246716532158475,-14.578932423002458,-14.578932423002458,-14.578932423002458,19.803604076218306,19.803604076218306,19.803604076218306,0.0,0.0,0.0,94.2940729671227
2023-02-05,89.10209341066755,80.65440657016825,106.06055291889207,89.10209341066755,89.10209341066755,4.11670863298788,4.11670863298788,4.11670863298788,-15.943537399434973,-15.943537399434973,-15.943537399434973,20.060246032422853,20.060246032422853,20.060246032422853,0.0,0.0,0.0,93.21880204365543
2023-02-06,89.1347855071545,102.37757277566803,128.37447969808048,89.1347855071545,89.1347855071545,26.777124381418165,26.777124381418165,26.777124381418165,6.418165450554279,6.418165450554279,6.418165450554279,20.358958930863885,20.358958930863885,20.358958930863885,0.0,0.0,0.0,115.91190988857267
2023-02-07,89.16747760364146,100.89955423109994,127.8896609130097,89.16747760364146,89.16747760364146,25.51992860005417,25.51992860005417,25.51992860005417,4.8236289907824705,4.8236289907824705,4.8236289907824705,20.6962996092717,20.6962996092717,20.6962996092717,0.0,0.0,0.0,114.68740620369563
2023-02-08,89.20016970012841,100.80163697318125,128.16351364397352,89.20016970012841,89.20016970012841,25.32505458541106,25.32505458541106,25.32505458541106,4.257597095462969,4.257597095462969,4.257597095462969,21.06745748994809,21.06745748994809,21.06745748994809,0.0,0.0,0.0,114.52522428553948
2023-02-09,89.23286179661537,105.56732065747775,131.23573074232726,89.23286179661537,89.23286179661537,29.17428254684251,29.17428254684251,29.17428254684251,7.707823000013295,7.707823000013295,7.707823000013295,21.466459546829213,21.466459546829213,21.466459546829213,0.0,0.0,0.0,118.40714434345787
2023-02-10,89.26555389310234,106.05271731272344,131.62722414910752,89.26555389310234,89.26555389310234,29.20165964518672,29.20165964518672,29.20165964518672,7.3152552857265825,7.3152552857265825,7.3152552857265825,21.886404359460137,21.886404359460137,21.886404359460137,0.0,0.0,0.0,118.46721353828906
2023-02-11,89.29824598958928,83.16603468007092,110.19248738031803,89.29824598958928,89.29824598958928,7.740785477090163,7.740785477090163,7.740785477090163,-14.578932423028297,-14.578932423028297,-14.578932423028297,22.31971790011846,22.31971790011846,22.31971790011846,0.0,0.0,0.0,97.03903146667943
2023-02-12,89.33093808607624,83.09922393594384,108.91046500785563,89.33093808607624,89.33093808607624,6.8148857939346605,6.8148857939346605,6.8148857939346605,-15.943537399490495,-15.943537399490495,-15.943537399490495,22.758423193425156,22.758423193425156,22.758423193425156,0.0,0.0,0.0,96.14582388001091
2023-02-13,89.3636301825632,105.47965682576691,133.51431304659167,89.3636301825632,89.3636301825632,29.612581160942085,29.612581160942085,29.612581160942085,6.418165450567806,6.418165450567806,6.418165450567806,23.194415710374283,23.194415710374283,23.194415710374283,0.0,0.0,0.0,118.97621134350528
2023-02-14,89.39632227905014,105.31682504298928,130.59463102550163,89.39632227905014,89.39632227905014,28.443365307129888,28.443365307129888,28.443365307129888,4.8236289907682925,4.8236289907682925,4.8236289907682925,23.6197363163616,23.6197363163616,23.6197363163616,0.0,0.0,0.0,117.83968758618002
2023-02-15,89.42901437553711,105.8926435490912,130.2641394674517,89.42901437553711,89.42901437553711,28.284430879583738,28.284430879583738,28.284430879583738,4.257597095459383,4.257597095459383,4.257597095459383,24.026833784124356,24.026833784124356,24.026833784124356,0.0,0.0,0.0,117.71344525512085
2023-02-16,89.46170647202406,109.7410859903308,135.0165442877031,89.46170647202406,89.46170647202406,32.11663229986692,32.11663229986692,32.11663229986692,7.7078230000107295,7.7078230000107295,7.7078230000107295,24.40880929985619,24.40880929985619,24.40880929985619,0.0,0.0,0.0,121.57833877189098
2023-02-17,89.49439856851103,107.54101941475807,134.5969646675001,89.49439856851103,89.49439856851103,32.074891305489956,32.074891305489956,32.074891305489956,7.315255285710709,7.315255285710709,7.315255285710709,24.75963601977925,24.75963601977925,24.75963601977925,0.0,0.0,0.0,121.56928987400099
2023-02-18,89.52709066317935,87.59689000728714,112.29646210911231,89.52709066317935,89.52709066317935,10.495415131987313,10.495415131987313,10.495415131987313,-14.578932423054132,-14.578932423054132,-14.578932423054132,25.074347555041445,25.074347555041445,25.074347555041445,0.0,0.0,0.0,100.02250579516667
2023-02-19,89.55978275784769,85.81796699804293,111.95159317028536,89.55978275784769,89.55978275784769,9.405652850210187,9.405652850210187,9.405652850210187,-15.943537399466631,-15.943537399466631,-15.943537399466631,25.34919024967682,25.34919024967682,25.34919024967682,0.0,0.0,0.0,98.96543560805787
2023-02-20,89.59247485251599,108.59335162015988,135.482988187884,89.59247485251599,89.59247485251599,31.999900689941164,31.999900689941164,31.999900689941164,6.418165450581335,6.418165450581335,6.418165450581335,25.581735239359833,25.581735239359833,25.581735239359833,0.0,0.0,0.0,121.59237554245715
2023-02-21,89.62516694718433,106.4285990066897,133.2283737935005,89.62516694718433,89.62516694718433,30.594576495343283,30.594576495343283,30.594576495343283,4.823628990766064,4.823628990766064,4.823628990766064,25.770947504577215,25.770947504577215,25.770947504577215,0.0,0.0,0.0,120.2197434425276
2023-02-22,89.65785904185265,106.4858985367737,133.18844058611825,89.65785904185265,89.65785904185265,30.17480751954391,30.17480751954391,30.17480751954391,4.257597095463617,4.257597095463617,4.257597095463617,25.917210424080295,25.917210424080295,25.917210424080295,0.0,0.0,0.0,119.83266656139656
2023-02-23,89.69055113652098,110.69906531054367,136.87318939350246,89.69055113652098,89.69055113652098,33.730128655591905,33.730128655591905,33.730128655591905,7.707822999986412,7.707822999986412,7.707822999986412,26.022305655605493,26.022305655605493,26.022305655605493,0.0,0.0,0.0,123.42067979211288
2023-02-24,89.7232432311893,110.83955188529744,136.04720178149356,89.7232432311893,89.7232432311893,33.40460476809536,33.40460476809536,33.40460476809536,7.315255285762242,7.315255285762242,7.315255285762242,26.08934948233312,26.08934948233312,26.08934948233312,0.0,0.0,0.0,123.12784799928465
2023-02-25,89.75593532585764,88.17972413945506,113.9635978147024,89.75593532585764,89.75593532585764,11.543755604910055,11.543755604910055,11.543755604910055,-14.578932423044495,-14.578932423044495,-14.578932423044495,26.12268802795455,26.12268802795455,26.12268802795455,0.0,0.0,0.0,101.2996909307677
2023-02-26,89.78862742052596,86.67201290435463,112.28527577164547,89.78862742052596,89.78862742052596,10.184217524838662,10.184217524838662,10.184217524838662,-15.943537399474758,-15.943537399474758,-15.943537399474758,26.127754924313418,26.127754924313418,26.127754924313418,0.0,0.0,0.0,99.97284494536461
2023-02-27,89.82131951519429,109.60323793103996,135.4196027009669,89.82131951519429,89.82131951519429,32.52906153095783,32.52906153095783,32.52906153095783,6.418165450583774,6.418165450583774,6.418165450583774,26.110896080374054,26.110896080374054,26.110896080374054,0.0,0.0,0.0,122.35038104615212
2023-02-28,89.8540116098626,108.57024596902724,133.18613384813222,89.8540116098626,89.8540116098626,30.902796110697413,30.902796110697413,30.902796110697413,4.823628990789065,4.823628990789065,4.823628990789065,26.079167119908348,26.079167119908348,26.079167119908348,0.0,0.0,0.0,120.75680772056
2023-03-01,89.8867029591912,107.3005022441131,133.57054083396642,89.8867029591912,89.8867029591912,30.297706898146966,30.297706898146966,30.297706898146966,4.25759709546785,4.25759709546785,4.25759709546785,26.040109802679115,26.040109802679115,26.040109802679115,0.0,0.0,0.0,120.18440985733817
2023-03-02,89.9193943085198,110.68909369755293,137.41617242001655,89.9193943085198,89.9193943085198,33.70933730013981,33.70933730013981,33.70933730013981,7.707822999983844,7.707822999983844,7.707822999983844,26.00151430015596,26.00151430015596,26.00151430015596,0.0,0.0,0.0,123.6287316086596
2023-03-03,89.9520856578484,109.90164774942669,136.29500910511075,89.9520856578484,89.9520856578484,33.286429833091624,33.286429833091624,33.286429833091624,7.315255285746368,7.315255285746368,7.315255285746368,25.97117454734525,25.97117454734525,25.97117454734525,0.0,0.0,0.0,123.23851549094002
2023-03-04,89.98477700717699,88.53914708318315,114.78579474456036,89.98477700717699,89.98477700717699,11.37771160617874,11.37771160617874,11.37771160617874,-14.578932423070334,-14.578932423070334,-14.578932423070334,25.956644029249077,25.956644029249077,25.956644029249077,0.0,0.0,0.0,101.36248861335572
2023-03-05,90.01746835650559,86.45494577228435,113.67130145522403,90.01746835650559,90.01746835650559,10.021461881943235,10.021461881943235,10.021461881943235,-15.943537399450891,-15.943537399450891,-15.943537399450891,25.964999281394128,25.964999281394128,25.964999281394128,0.0,0.0,0.0,100.03893023844883
2023-03-06,90.05015970583419,110.20086469701391,134.8352166263139,90.05015970583419,90.05015970583419,32.42078354398253,32.42078354398253,32.42078354398253,6.4181654505367,6.4181654505367,6.4181654505367,26.00261809344583,26.00261809344583,26.00261809344583,0.0,0.0,0.0,122.47094324981671
2023-03-07,90.08285105516279,108.40640417048121,133.58029534926794,90.08285105516279,90.08285105516279,30.89860790398642,30.89860790398642,30.89860790398642,4.8236289907868395,4.8236289907868395,4.8236289907868395,26.074978913199583,26.074978913199583,26.074978913199583,0.0,0.0,0.0,120.98145895914921
2023-03-08,90.11554240449139,107.6429570101442,133.4863148641554,90.11554240449139,90.11554240449139,30.44408436689972,30.44408436689972,30.44408436689972,4.257597095464265,4.257597095464265,4.257597095464265,26.186487271435457,26.186487271435457,26.186487271435457,0.0,0.0,0.0,120.55962677139111
2023-03-09,90.14823375382,111.00542785298941,136.78060886635024,90.14823375382,90.14823375382,34.048157207592396,34.048157207592396,34.048157207592396,7.707823000003335,7.707823000003335,7.707823000003335,26.340334207589063,26.340334207589063,26.340334207589063,0.0,0.0,0.0,124.19639096141239
2023-03-10,90.1809251031486,112.09506703623659,137.42100056417593,90.1809251031486,90.1809251031486,33.85364598348895,33.85364598348895,33.85364598348895,7.315255285730496,7.315255285730496,7.315255285730496,26.538390697758455,26.538390697758455,26.538390697758455,0.0,0.0,0.0,124.03457108663756
2023-03-11,90.2136164524772,89.25487234851356,115.7984820762829,90.2136164524772,90.2136164524772,12.202208576905026,12.202208576905026,12.202208576905026,-14.578932423011585,-14.578932423011585,-14.578932423011585,26.78114099991661,26.78114099991661,26.78114099991661,0.0,0.0,0.0,102.41582502938222
2023-03-12,90.24630780180578,87.71447339682643,113.46738920367908,90.24630780180578,90.24630780180578,11.124119269567991,11.124119269567991,11.124119269567991,-15.943537399427026,-15.943537399427026,-15.943537399427026,27.067656668995017,27.067656668995017,27.067656668995017,0.0,0.0,0.0,101.37042707137377
2023-03-13,90.27899915094308,111.08109751049253,137.00996017295293,90.27899915094308,90.27899915094308,33.81377724167736,33.81377724167736,33.81377724167736,6.418165450550228,6.418165450550228,6.418165450550228,27.395611791127127,27.395611791127127,27.395611791127127,0.0,0.0,0.0,124.09277639262044
2023-03-14,90.31169050008035,110.33548157873481,135.74014614574085,90.31169050008035,90.31169050008035,32.58496776810145,32.58496776810145,32.58496776810145,4.823628990780626,4.823628990780626,4.823628990780626,27.761338777320816,27.761338777320816,27.761338777320816,0.0,0.0,0.0,122.8966582681818
2023-03-15,90.34438184921763,109.10917915857904,135.41650016944078,90.34438184921763,90.34438184921763,32.41751997275176,32.41751997275176,32.41751997275176,4.2575970954684985,4.2575970954684985,4.2575970954684985,28.159922877283268,28.159922877283268,28.159922877283268,0.0,0.0,0.0,122.76190182196939
2023-03-16,90.37707319835489,113.8578570182621,139.54830297861807,90.37707319835489,90.37707319835489,36.293155458447174,36.293155458447174,36.293155458447174,7.70782300000077,7.70782300000077,7.70782300000077,28.585332458446402,28.585332458446402,28.585332458446402,0.0,0.0,0.0,126.67022865680207
2023-03-17,90.40976454749219,114.2238875402071,139.84594404224987,90.40976454749219,90.40976454749219,36.34583636079613,36.34583636079613,36.34583636079613,7.315255285714623,7.315255285714623,7.315255285714623,29.03058107508151,29.03058107508151,29.03058107508151,0.0,0.0,0.0,126.75560090828832
2023-03-18,90.44245589662945,92.21221245476421,119.47312670381702,90.44245589662945,90.44245589662945,14.908984033940644,14.908984033940644,14.908984033940644,-14.578932423037422,-14.578932423037422,-14.578932423037422,29.487916456978066,29.487916456978066,29.487916456978066,0.0,0.0,0.0,105.3514399305701
2023-03-19,90.47514724576672,91.69726024706662,117.17241172994572,90.47514724576672,90.47514724576672,14.005493401923257,14.005493401923257,14.005493401923257,-15.943537399435154,-15.943537399435154,-15.943537399435154,29.94903080135841,29.94903080135841,29.94903080135841,0.0,0.0,0.0,104.48064064768998
2023-03-20,90.507838594904,114.07035328292416,139.78379248370612,90.507838594904,90.507838594904,36.8234516266585,36.8234516266585,36.8234516266585,6.4181654505748424,6.4181654505748424,6.4181654505748424,30.405286176083656,30.405286176083656,30.405286176083656,0.0,0.0,0.0,127.33129022156251
2023-03-21,90.54052994404128,112.41802796702243,138.07485397453257,90.54052994404128,90.54052994404128,35.67157744288859,35.67157744288859,35.67157744288859,4.823628990774416,4.823628990774416,4.823628990774416,30.847948452114178,30.847948452114178,30.847948452114178,0.0,0.0,0.0,126.21210738692987
2023-03-22,90.57322129317856,112.79208556239843,139.1856427677991,90.57322129317856,90.57322129317856,35.52602008374427,35.52602008374427,35.52602008374427,4.2575970954621365,4.2575970954621365,4.2575970954621365,31.268422988282136,31.268422988282136,31.268422988282136,0.0,0.0,0.0,126.09924137692283
2023-03-23,90.60591264231583,118.1592109101084,142.34413302019857,90.60591264231583,90.60591264231583,39.36630829598126,39.36630829598126,39.36630829598126,7.707822999998205,7.707822999998205,7.707822999998205,31.658485295983063,31.658485295983063,31.658485295983063,0.0,0.0,0.0,129.97222093829708
2023-03-24,90.6386039905147,116.95222846717711,142.3553905214315,90.6386039905147,90.6386039905147,39.32575539895695,39.32575539895695,39.32575539895695,7.315255285714714,7.315255285714714,7.315255285714714,32.01050011324224,32.01050011324224,32.01050011324224,0.0,0.0,0.0,129.96435938947164
2023-03-25,90.67129533871355,95.10684403057213,119.82445612440522,90.67129533871355,90.67129533871355,17.738690286294347,17.738690286294347,17.738690286294347,-14.578932423045524,-14.578932423045524,-14.578932423045524,32.31762270933987,32.31762270933987,32.31762270933987,0.0,0.0,0.0,108.40998562500789
2023-03-26,90.7039866869124,93.79657284302318,120.6525943514758,90.7039866869124,90.7039866869124,16.63043941017123,16.63043941017123,16.63043941017123,-15.943537399411289,-15.943537399411289,-15.943537399411289,32.57397680958252,32.57397680958252,32.57397680958252,0.0,0.0,0.0,107.33442609708364
2023-03-27,90.73667803511128,117.13105826128547,142.8945573137893,90.73667803511128,90.73667803511128,39.192969707264126,39.192969707264126,39.192969707264126,6.418165450516682,6.418165450516682,6.418165450516682,32.774804256747444,32.774804256747444,32.774804256747444,0.0,0.0,0.0,129.9296477423754
2023-03-28,90.76936938331013,115.2386838255317,141.26803620643415,90.76936938331013,90.76936938331013,37.740211379232456,37.740211379232456,37.740211379232456,4.8236289907682055,4.8236289907682055,4.8236289907682055,32.91658238846425,32.91658238846425,32.91658238846425,0.0,0.0,0.0,128.50958076254258
2023-03-29,90.80206073150899,115.00602936820184,141.91942658116673,90.80206073150899,90.80206073150899,37.254703177369436,37.254703177369436,37.254703177369436,4.25759709546637,4.25759709546637,4.25759709546637,32.99710608190307,32.99710608190307,32.99710608190307,0.0,0.0,0.0,128.05676390887842
2023-03-30,90.83475207970785,119.2250888468014,145.3003088507675,90.83475207970785,90.83475207970785,40.72335546912097,40.72335546912097,40.72335546912097,7.707822999984916,7.707822999984916,7.707822999984916,33.015532469136055,33.015532469136055,33.015532469136055,0.0,0.0,0.0,131.55810754882881
2023-03-31,90.86744342790671,118.19590252650968,144.19380597510514,90.86744342790671,90.86744342790671,40.287642712567354,40.287642712567354,40.287642712567354,7.315255285682879,7.315255285682879,7.315255285682879,32.97238742688448,32.97238742688448,32.97238742688448,0.0,0.0,0.0,131.15508614047405
2023-04-01,90.90013477610557,96.59537184084577,121.97606541329444,90.90013477610557,90.90013477610557,18.29060163720319,18.29060163720319,18.29060163720319,-14.578932423053622,-14.578932423053622,-14.578932423053622,32.86953406025681,32.86953406025681,32.86953406025681,0.0,0.0,0.0,109.19073641330877
2023-04-02,90.93282612430443,95.05542528127023,120.50915578651177,90.93282612430443,90.93282612430443,16.7665670992936,16.7665670992936,16.7665670992936,-15.943537399466813,-15.943537399466813,-15.943537399466813,32.710104498760415,32.710104498760415,32.710104498760415,0.0,0.0,0.0,107.69939322359802
2023-04-03,90.9655174725033,115.99785421733667,142.17469306880608,90.9655174725033,90.9655174725033,38.91656282263274,38.91656282263274,38.91656282263274,6.418165450530208,6.418165450530208,6.418165450530208,32.49839737210254,32.49839737210254,32.49839737210254,0.0,0.0,0.0,129.88208029513603
2023-04-04,90.99820882070216,115.30008564274887,140.26436938224634,90.99820882070216,90.99820882070216,37.06337329349075,37.06337329349075,37.06337329349075,4.823628990765978,4.823628990765978,4.823628990765978,32.239744302724766,32.239744302724766,32.239744302724766,0.0,0.0,0.0,128.0615821141929
2023-04-05,91.03090016861223,114.10359867560332,140.0755512147261,91.03090016861223,91.03090016861223,36.19794670939089,36.19794670939089,36.19794670939089,4.257597095466694,4.257597095466694,4.257597095466694,31.940349613924194,31.940349613924194,31.940349613924194,0.0,0.0,0.0,127.22884687800313
2023-04-06,91.0635915165223,117.13070094035491,143.58112289263946,91.0635915165223,91.0635915165223,39.31493118231102,39.31493118231102,39.31493118231102,7.70782299998235,7.70782299998235,7.70782299998235,31.607108182328673,31.607108182328673,31.607108182328673,0.0,0.0,0.0,130.3785226988333
2023-04-07,91.09628286443237,116.46985493889973,142.69754230404166,91.09628286443237,91.09628286443237,38.56266222701323,38.56266222701323,38.56266222701323,7.315255285750372,7.315255285750372,7.315255285750372,31.24740694126286,31.24740694126286,31.24740694126286,0.0,0.0,0.0,129.6589450914456
